year,round,race_name,circuit,country,driver,driver_full,constructor,grid,position,status,points,weather,circuit_type,date,quali_position,q1,q2,q3,positions_gained
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Ericsson,Marcus Ericsson,Caterham,20,20,+2 Laps,0.0,dry,mixed,2014-04-20,20.0,2:00.646,,,0
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Grosjean,Romain Grosjean,Lotus F1,10,21,Gearbox,0.0,dry,mixed,2014-04-20,10.0,1:58.411,1:56.407,1:57.079,-11
2014,4,Chinese Grand Prix,Shanghai International Circuit,China,Sutil,Adrian Sutil,Sauber,14,22,Engine,0.0,dry,mixed,2014-04-20,14.0,1:58.138,1:57.393,,-8
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Hamilton,Lewis Hamilton,Mercedes,1,1,Finished,25.0,dry,mixed,2014-05-11,1.0,1:27.238,1:26.210,1:25.232,0
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Rosberg,Nico Rosberg,Mercedes,2,2,Finished,18.0,dry,mixed,2014-05-11,2.0,1:26.764,1:26.088,1:25.400,0
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Ricciardo,Daniel Ricciardo,Red Bull,3,3,Finished,15.0,dry,mixed,2014-05-11,3.0,1:28.053,1:26.613,1:26.285,0
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Vettel,Sebastian Vettel,Red Bull,15,4,Finished,12.0,dry,mixed,2014-05-11,10.0,1:27.958,1:27.052,,11
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Bottas,Valtteri Bottas,Williams,4,5,Finished,10.0,dry,mixed,2014-05-11,4.0,1:28.198,1:27.563,1:26.632,-1
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Alonso,Fernando Alonso,Ferrari,7,6,Finished,8.0,dry,mixed,2014-05-11,7.0,1:28.329,1:27.602,1:27.140,1
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Räikkönen,Kimi Räikkönen,Ferrari,6,7,+1 Lap,6.0,dry,mixed,2014-05-11,6.0,1:28.308,1:27.335,1:27.104,-1
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Grosjean,Romain Grosjean,Lotus F1,5,8,+1 Lap,4.0,dry,mixed,2014-05-11,5.0,1:28.472,1:27.258,1:26.960,-3
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Pérez,Sergio Pérez,Force India,11,9,+1 Lap,2.0,dry,mixed,2014-05-11,12.0,1:28.469,1:28.002,,2
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Hülkenberg,Nico Hülkenberg,Force India,10,10,+1 Lap,1.0,dry,mixed,2014-05-11,11.0,1:28.155,1:27.685,,0
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Button,Jenson Button,McLaren,8,11,+1 Lap,0.0,dry,mixed,2014-05-11,8.0,1:28.279,1:27.570,1:27.335,-3
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Magnussen,Kevin Magnussen,McLaren,14,12,+1 Lap,0.0,dry,mixed,2014-05-11,15.0,1:28.389,,,2
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Massa,Felipe Massa,Williams,9,13,+1 Lap,0.0,dry,mixed,2014-05-11,9.0,1:28.061,1:27.016,1:27.402,-4
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kvyat,Daniil Kvyat,Toro Rosso,12,14,+1 Lap,0.0,dry,mixed,2014-05-11,13.0,1:28.074,1:28.039,,-2
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Maldonado,Pastor Maldonado,Lotus F1,22,15,+1 Lap,0.0,dry,mixed,2014-05-11,22.0,,,,7
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Gutiérrez,Esteban Gutiérrez,Sauber,13,16,+1 Lap,0.0,dry,mixed,2014-05-11,14.0,1:28.374,1:28.280,,-3
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sutil,Adrian Sutil,Sauber,16,17,+1 Lap,0.0,dry,mixed,2014-05-11,17.0,1:28.563,,,-1
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Bianchi,Jules Bianchi,Marussia,18,18,+2 Laps,0.0,dry,mixed,2014-05-11,19.0,1:30.177,,,0
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Chilton,Max Chilton,Marussia,17,19,+2 Laps,0.0,dry,mixed,2014-05-11,18.0,1:29.586,,,-2
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Ericsson,Marcus Ericsson,Caterham,19,20,+2 Laps,0.0,dry,mixed,2014-05-11,20.0,1:30.312,,,-1
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kobayashi,Kamui Kobayashi,Caterham,20,21,Brakes,0.0,dry,mixed,2014-05-11,21.0,1:30.375,,,-1
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Vergne,Jean-Éric Vergne,Toro Rosso,21,22,Exhaust,0.0,dry,mixed,2014-05-11,16.0,1:28.194,,,-1
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Rosberg,Nico Rosberg,Mercedes,1,1,Finished,25.0,dry,street,2014-05-25,1.0,1:17.678,1:16.465,1:15.989,0
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Hamilton,Lewis Hamilton,Mercedes,2,2,Finished,18.0,dry,street,2014-05-25,2.0,1:17.823,1:16.354,1:16.048,0
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Ricciardo,Daniel Ricciardo,Red Bull,3,3,Finished,15.0,dry,street,2014-05-25,3.0,1:17.900,1:17.233,1:16.384,0
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Alonso,Fernando Alonso,Ferrari,5,4,Finished,12.0,dry,street,2014-05-25,5.0,1:17.853,1:17.200,1:16.686,1
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Hülkenberg,Nico Hülkenberg,Force India,11,5,+1 Lap,10.0,dry,street,2014-05-25,11.0,1:18.432,1:17.846,,6
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Button,Jenson Button,McLaren,12,6,+1 Lap,8.0,dry,street,2014-05-25,12.0,1:17.890,1:17.988,,6
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Massa,Felipe Massa,Williams,16,7,+1 Lap,6.0,dry,street,2014-05-25,16.0,1:18.209,,,9
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Grosjean,Romain Grosjean,Lotus F1,14,8,+1 Lap,4.0,dry,street,2014-05-25,14.0,1:18.335,1:18.196,,6
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Bianchi,Jules Bianchi,Marussia,21,9,+1 Lap,2.0,dry,street,2014-05-25,19.0,1:19.332,,,12
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Magnussen,Kevin Magnussen,McLaren,8,10,+1 Lap,1.0,dry,street,2014-05-25,8.0,1:17.978,1:17.609,1:17.555,-2
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Ericsson,Marcus Ericsson,Caterham,22,11,+1 Lap,0.0,dry,street,2014-05-25,22.0,1:21.732,,,11
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Räikkönen,Kimi Räikkönen,Ferrari,6,12,+1 Lap,0.0,dry,street,2014-05-25,6.0,1:17.902,1:17.398,1:17.389,-6
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Kobayashi,Kamui Kobayashi,Caterham,20,13,+2 Laps,0.0,dry,street,2014-05-25,21.0,1:20.133,,,7
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Chilton,Max Chilton,Marussia,19,14,+3 Laps,0.0,dry,street,2014-05-25,20.0,1:19.928,,,5
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Gutiérrez,Esteban Gutiérrez,Sauber,17,15,Accident,0.0,dry,street,2014-05-25,17.0,1:18.741,,,2
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Bottas,Valtteri Bottas,Williams,13,16,Engine,0.0,dry,street,2014-05-25,13.0,1:18.407,1:18.082,,-3
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Vergne,Jean-Éric Vergne,Toro Rosso,7,17,Engine,0.0,dry,street,2014-05-25,7.0,1:17.557,1:17.657,1:17.540,-10
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sutil,Adrian Sutil,Sauber,18,18,Accident,0.0,dry,street,2014-05-25,18.0,1:18.745,,,0
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Kvyat,Daniil Kvyat,Toro Rosso,9,19,Mechanical,0.0,dry,street,2014-05-25,9.0,1:18.616,1:17.594,1:18.090,-10
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Vettel,Sebastian Vettel,Red Bull,4,20,Turbo,0.0,dry,street,2014-05-25,4.0,1:18.383,1:17.074,1:16.547,-16
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Pérez,Sergio Pérez,Force India,10,21,Collision,0.0,dry,street,2014-05-25,10.0,1:18.108,1:17.755,1:18.327,-11
2014,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Maldonado,Pastor Maldonado,Lotus F1,15,22,Withdrew,0.0,dry,street,2014-05-25,15.0,1:18.585,1:18.356,,-7
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Ricciardo,Daniel Ricciardo,Red Bull,6,1,Finished,25.0,dry,high_speed,2014-06-08,6.0,1:17.113,1:15.897,1:15.589,5
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Rosberg,Nico Rosberg,Mercedes,1,2,Finished,18.0,dry,high_speed,2014-06-08,1.0,1:16.471,1:15.289,1:14.874,-1
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Vettel,Sebastian Vettel,Red Bull,3,3,Finished,15.0,dry,high_speed,2014-06-08,3.0,1:17.470,1:16.109,1:15.548,0
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Button,Jenson Button,McLaren,9,4,Finished,12.0,dry,high_speed,2014-06-08,9.0,1:16.631,1:16.214,1:16.182,5
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Hülkenberg,Nico Hülkenberg,Force India,11,5,Finished,10.0,dry,high_speed,2014-06-08,11.0,1:16.897,1:16.300,,6
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Alonso,Fernando Alonso,Ferrari,7,6,Finished,8.0,dry,high_speed,2014-06-08,7.0,1:17.010,1:16.131,1:15.814,1
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Bottas,Valtteri Bottas,Williams,4,7,Finished,6.0,dry,high_speed,2014-06-08,4.0,1:16.772,1:15.806,1:15.550,-3
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Vergne,Jean-Éric Vergne,Toro Rosso,8,8,Finished,4.0,dry,high_speed,2014-06-08,8.0,1:17.178,1:16.255,1:16.162,0
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Magnussen,Kevin Magnussen,McLaren,12,9,Finished,2.0,dry,high_speed,2014-06-08,12.0,1:16.446,1:16.310,,3
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Räikkönen,Kimi Räikkönen,Ferrari,10,10,Finished,1.0,dry,high_speed,2014-06-08,10.0,1:17.013,1:16.245,1:16.214,0
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pérez,Sergio Pérez,Force India,13,11,Collision,0.0,dry,high_speed,2014-06-08,13.0,1:18.235,1:16.472,,2
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Massa,Felipe Massa,Williams,5,12,Collision,0.0,dry,high_speed,2014-06-08,5.0,1:16.666,1:15.773,1:15.578,-7
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sutil,Adrian Sutil,Sauber,16,13,+1 Lap,0.0,dry,high_speed,2014-06-08,16.0,1:17.519,1:17.314,,3
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Gutiérrez,Esteban Gutiérrez,Sauber,22,14,ERS,0.0,dry,high_speed,2014-06-08,22.0,,,,8
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Grosjean,Romain Grosjean,Lotus F1,14,15,Rear wing,0.0,dry,high_speed,2014-06-08,14.0,1:17.732,1:16.687,,-1
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Kvyat,Daniil Kvyat,Toro Rosso,15,16,Drivetrain,0.0,dry,high_speed,2014-06-08,15.0,1:16.938,1:16.713,,-1
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Hamilton,Lewis Hamilton,Mercedes,2,17,Brakes,0.0,dry,high_speed,2014-06-08,2.0,1:15.750,1:15.054,1:14.953,-15
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Kobayashi,Kamui Kobayashi,Caterham,21,18,Suspension,0.0,dry,high_speed,2014-06-08,20.0,1:19.278,,,3
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Maldonado,Pastor Maldonado,Lotus F1,17,19,Power Unit,0.0,dry,high_speed,2014-06-08,17.0,1:18.328,,,-2
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Ericsson,Marcus Ericsson,Caterham,20,20,Turbo,0.0,dry,high_speed,2014-06-08,21.0,1:19.820,,,0
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Chilton,Max Chilton,Marussia,18,21,Collision,0.0,dry,high_speed,2014-06-08,18.0,1:18.348,,,-3
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Bianchi,Jules Bianchi,Marussia,19,22,Collision,0.0,dry,high_speed,2014-06-08,19.0,1:18.359,,,-3
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Rosberg,Nico Rosberg,Mercedes,3,1,Finished,25.0,dry,mixed,2014-06-22,3.0,1:09.695,1:08.974,1:08.944,2
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Hamilton,Lewis Hamilton,Mercedes,9,2,Finished,18.0,dry,mixed,2014-06-22,9.0,1:09.514,1:09.092,,7
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Bottas,Valtteri Bottas,Williams,2,3,Finished,15.0,dry,mixed,2014-06-22,2.0,1:10.356,1:09.096,1:08.846,-1
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Massa,Felipe Massa,Williams,1,4,Finished,12.0,dry,mixed,2014-06-22,1.0,1:10.292,1:09.239,1:08.759,-3
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Alonso,Fernando Alonso,Ferrari,4,5,Finished,10.0,dry,mixed,2014-06-22,4.0,1:10.405,1:09.479,1:09.285,-1
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Pérez,Sergio Pérez,Force India,15,6,Finished,8.0,dry,mixed,2014-06-22,11.0,1:10.124,1:09.754,,9
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Magnussen,Kevin Magnussen,McLaren,6,7,Finished,6.0,dry,mixed,2014-06-22,6.0,1:10.081,1:09.473,1:09.515,-1
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Ricciardo,Daniel Ricciardo,Red Bull,5,8,Finished,4.0,dry,mixed,2014-06-22,5.0,1:10.395,1:09.638,1:09.466,-3
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Hülkenberg,Nico Hülkenberg,Force India,10,9,Finished,2.0,dry,mixed,2014-06-22,10.0,1:10.389,1:09.624,,1
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Räikkönen,Kimi Räikkönen,Ferrari,8,10,Finished,1.0,dry,mixed,2014-06-22,8.0,1:10.285,1:09.657,1:10.795,-2
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Button,Jenson Button,McLaren,11,11,Finished,0.0,dry,mixed,2014-06-22,12.0,1:10.252,1:09.780,,0
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Maldonado,Pastor Maldonado,Lotus F1,13,12,+1 Lap,0.0,dry,mixed,2014-06-22,14.0,1:10.821,1:09.939,,1
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Sutil,Adrian Sutil,Sauber,16,13,+1 Lap,0.0,dry,mixed,2014-06-22,17.0,1:10.825,,,3
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Grosjean,Romain Grosjean,Lotus F1,22,14,+1 Lap,0.0,dry,mixed,2014-06-22,16.0,1:10.461,1:10.642,,8
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Bianchi,Jules Bianchi,Marussia,18,15,+2 Laps,0.0,dry,mixed,2014-06-22,19.0,1:11.412,,,3
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Kobayashi,Kamui Kobayashi,Caterham,19,16,+2 Laps,0.0,dry,mixed,2014-06-22,20.0,1:11.673,,,3
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Chilton,Max Chilton,Marussia,21,17,+2 Laps,0.0,dry,mixed,2014-06-22,21.0,1:11.775,,,4
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Ericsson,Marcus Ericsson,Caterham,20,18,+2 Laps,0.0,dry,mixed,2014-06-22,22.0,1:12.673,,,2
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Gutiérrez,Esteban Gutiérrez,Sauber,17,19,+2 Laps,0.0,dry,mixed,2014-06-22,18.0,1:11.349,,,-2
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Vergne,Jean-Éric Vergne,Toro Rosso,14,20,Brakes,0.0,dry,mixed,2014-06-22,15.0,1:10.161,1:10.073,,-6
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Vettel,Sebastian Vettel,Red Bull,12,21,Electrical,0.0,dry,mixed,2014-06-22,13.0,1:10.630,1:09.801,,-9
2014,8,Austrian Grand Prix,Red Bull Ring,Austria,Kvyat,Daniil Kvyat,Toro Rosso,7,22,Suspension,0.0,dry,mixed,2014-06-22,7.0,1:09.678,1:09.490,1:09.619,-15
2014,9,British Grand Prix,Silverstone Circuit,UK,Hamilton,Lewis Hamilton,Mercedes,6,1,Finished,25.0,dry,high_speed,2014-07-06,6.0,1:41.058,1:34.870,1:39.232,5
2014,9,British Grand Prix,Silverstone Circuit,UK,Bottas,Valtteri Bottas,Williams,14,2,Finished,18.0,dry,high_speed,2014-07-06,17.0,1:45.318,,,12
2014,9,British Grand Prix,Silverstone Circuit,UK,Ricciardo,Daniel Ricciardo,Red Bull,8,3,Finished,15.0,dry,high_speed,2014-07-06,8.0,1:44.710,1:38.166,1:40.606,5
2014,9,British Grand Prix,Silverstone Circuit,UK,Button,Jenson Button,McLaren,3,4,Finished,12.0,dry,high_speed,2014-07-06,3.0,1:44.425,1:36.579,1:38.200,-1
2014,9,British Grand Prix,Silverstone Circuit,UK,Vettel,Sebastian Vettel,Red Bull,2,5,Finished,10.0,dry,high_speed,2014-07-06,2.0,1:45.086,1:36.410,1:37.386,-3
2014,9,British Grand Prix,Silverstone Circuit,UK,Alonso,Fernando Alonso,Ferrari,16,6,Finished,8.0,dry,high_speed,2014-07-06,19.0,1:45.935,,,10
2014,9,British Grand Prix,Silverstone Circuit,UK,Magnussen,Kevin Magnussen,McLaren,5,7,Finished,6.0,dry,high_speed,2014-07-06,5.0,1:42.507,1:37.370,1:38.417,-2
2014,9,British Grand Prix,Silverstone Circuit,UK,Hülkenberg,Nico Hülkenberg,Force India,4,8,Finished,4.0,dry,high_speed,2014-07-06,4.0,1:41.271,1:37.112,1:38.329,-4
2014,9,British Grand Prix,Silverstone Circuit,UK,Kvyat,Daniil Kvyat,Toro Rosso,9,9,Finished,2.0,dry,high_speed,2014-07-06,9.0,1:41.032,1:36.813,1:40.707,0
2014,9,British Grand Prix,Silverstone Circuit,UK,Vergne,Jean-Éric Vergne,Toro Rosso,10,10,+1 Lap,1.0,dry,high_speed,2014-07-06,10.0,1:43.040,1:37.800,1:40.855,0
2014,9,British Grand Prix,Silverstone Circuit,UK,Pérez,Sergio Pérez,Force India,7,11,+1 Lap,0.0,dry,high_speed,2014-07-06,7.0,1:42.146,1:37.350,1:40.457,-4
2014,9,British Grand Prix,Silverstone Circuit,UK,Grosjean,Romain Grosjean,Lotus F1,11,12,+1 Lap,0.0,dry,high_speed,2014-07-06,11.0,1:43.121,1:38.496,,-1
2014,9,British Grand Prix,Silverstone Circuit,UK,Sutil,Adrian Sutil,Sauber,13,13,+1 Lap,0.0,dry,high_speed,2014-07-06,16.0,1:42.603,,,0
2014,9,British Grand Prix,Silverstone Circuit,UK,Bianchi,Jules Bianchi,Marussia,12,14,+1 Lap,0.0,dry,high_speed,2014-07-06,12.0,1:41.169,1:38.709,,-2
2014,9,British Grand Prix,Silverstone Circuit,UK,Kobayashi,Kamui Kobayashi,Caterham,22,15,+2 Laps,0.0,dry,high_speed,2014-07-06,22.0,1:49.625,,,7
2014,9,British Grand Prix,Silverstone Circuit,UK,Chilton,Max Chilton,Marussia,17,16,+2 Laps,0.0,dry,high_speed,2014-07-06,13.0,1:42.082,1:39.800,,1
2014,9,British Grand Prix,Silverstone Circuit,UK,Maldonado,Pastor Maldonado,Lotus F1,20,17,+3 Laps,0.0,dry,high_speed,2014-07-06,15.0,1:43.892,1:44.018,,3
2014,9,British Grand Prix,Silverstone Circuit,UK,Rosberg,Nico Rosberg,Mercedes,1,18,Gearbox,0.0,dry,high_speed,2014-07-06,1.0,1:40.380,1:35.179,1:35.766,-17
2014,9,British Grand Prix,Silverstone Circuit,UK,Ericsson,Marcus Ericsson,Caterham,21,19,Suspension,0.0,dry,high_speed,2014-07-06,21.0,1:49.421,,,2
2014,9,British Grand Prix,Silverstone Circuit,UK,Gutiérrez,Esteban Gutiérrez,Sauber,19,20,Collision,0.0,dry,high_speed,2014-07-06,14.0,1:43.285,1:40.912,,-1
2014,9,British Grand Prix,Silverstone Circuit,UK,Massa,Felipe Massa,Williams,15,21,Collision,0.0,dry,high_speed,2014-07-06,18.0,1:45.695,,,-6
2014,9,British Grand Prix,Silverstone Circuit,UK,Räikkönen,Kimi Räikkönen,Ferrari,18,22,Collision,0.0,dry,high_speed,2014-07-06,20.0,1:46.684,,,-4
2014,10,German Grand Prix,Hockenheimring,Germany,Rosberg,Nico Rosberg,Mercedes,1,1,Finished,25.0,dry,mixed,2014-07-20,1.0,1:17.631,1:17.109,1:16.540,0
2014,10,German Grand Prix,Hockenheimring,Germany,Bottas,Valtteri Bottas,Williams,2,2,Finished,18.0,dry,mixed,2014-07-20,2.0,1:18.215,1:17.353,1:16.759,0
2014,10,German Grand Prix,Hockenheimring,Germany,Hamilton,Lewis Hamilton,Mercedes,20,3,Finished,15.0,dry,mixed,2014-07-20,16.0,1:18.683,,,17
2014,10,German Grand Prix,Hockenheimring,Germany,Vettel,Sebastian Vettel,Red Bull,6,4,Finished,12.0,dry,mixed,2014-07-20,6.0,1:18.194,1:17.646,1:17.577,2
2014,10,German Grand Prix,Hockenheimring,Germany,Alonso,Fernando Alonso,Ferrari,7,5,Finished,10.0,dry,mixed,2014-07-20,7.0,1:18.389,1:17.866,1:17.649,2
2014,10,German Grand Prix,Hockenheimring,Germany,Ricciardo,Daniel Ricciardo,Red Bull,5,6,Finished,8.0,dry,mixed,2014-07-20,5.0,1:18.117,1:17.855,1:17.273,-1
2014,10,German Grand Prix,Hockenheimring,Germany,Hülkenberg,Nico Hülkenberg,Force India,9,7,Finished,6.0,dry,mixed,2014-07-20,9.0,1:18.927,1:18.017,1:18.014,2
2014,10,German Grand Prix,Hockenheimring,Germany,Button,Jenson Button,McLaren,11,8,Finished,4.0,dry,mixed,2014-07-20,11.0,1:18.425,1:18.193,,3
2014,10,German Grand Prix,Hockenheimring,Germany,Magnussen,Kevin Magnussen,McLaren,4,9,+1 Lap,2.0,dry,mixed,2014-07-20,4.0,1:18.260,1:17.788,1:17.214,-5
2014,10,German Grand Prix,Hockenheimring,Germany,Pérez,Sergio Pérez,Force India,10,10,+1 Lap,1.0,dry,mixed,2014-07-20,10.0,1:18.916,1:18.161,1:18.035,0
2014,10,German Grand Prix,Hockenheimring,Germany,Räikkönen,Kimi Räikkönen,Ferrari,12,11,+1 Lap,0.0,dry,mixed,2014-07-20,12.0,1:18.534,1:18.273,,1
2014,10,German Grand Prix,Hockenheimring,Germany,Maldonado,Pastor Maldonado,Lotus F1,18,12,+1 Lap,0.0,dry,mixed,2014-07-20,19.0,1:20.195,,,6
2014,10,German Grand Prix,Hockenheimring,Germany,Vergne,Jean-Éric Vergne,Toro Rosso,13,13,+1 Lap,0.0,dry,mixed,2014-07-20,13.0,1:18.496,1:18.285,,0
2014,10,German Grand Prix,Hockenheimring,Germany,Gutiérrez,Esteban Gutiérrez,Sauber,16,14,+1 Lap,0.0,dry,mixed,2014-07-20,14.0,1:18.739,1:18.787,,2
2014,10,German Grand Prix,Hockenheimring,Germany,Bianchi,Jules Bianchi,Marussia,17,15,+1 Lap,0.0,dry,mixed,2014-07-20,18.0,1:19.676,,,2
2014,10,German Grand Prix,Hockenheimring,Germany,Kobayashi,Kamui Kobayashi,Caterham,19,16,+2 Laps,0.0,dry,mixed,2014-07-20,20.0,1:20.408,,,3
2014,10,German Grand Prix,Hockenheimring,Germany,Chilton,Max Chilton,Marussia,21,17,+2 Laps,0.0,dry,mixed,2014-07-20,21.0,1:20.489,,,4
2014,10,German Grand Prix,Hockenheimring,Germany,Ericsson,Marcus Ericsson,Caterham,22,18,+2 Laps,0.0,dry,mixed,2014-07-20,22.0,,,,4
2014,10,German Grand Prix,Hockenheimring,Germany,Sutil,Adrian Sutil,Sauber,15,19,Brakes,0.0,dry,mixed,2014-07-20,17.0,1:19.142,,,-4
2014,10,German Grand Prix,Hockenheimring,Germany,Kvyat,Daniil Kvyat,Toro Rosso,8,20,Oil leak,0.0,dry,mixed,2014-07-20,8.0,1:18.530,1:18.103,1:17.965,-12
2014,10,German Grand Prix,Hockenheimring,Germany,Grosjean,Romain Grosjean,Lotus F1,14,21,Water leak,0.0,dry,mixed,2014-07-20,15.0,1:18.894,1:18.983,,-7
2014,10,German Grand Prix,Hockenheimring,Germany,Massa,Felipe Massa,Williams,3,22,Collision,0.0,dry,mixed,2014-07-20,3.0,1:18.381,1:17.370,1:17.078,-19
2014,11,Hungarian Grand Prix,Hungaroring,Hungary,Ricciardo,Daniel Ricciardo,Red Bull,4,1,Finished,25.0,dry,mixed,2014-07-27,4.0,1:25.495,1:23.676,1:23.391,3
2014,11,Hungarian Grand Prix,Hungaroring,Hungary,Alonso,Fernando Alonso,Ferrari,5,2,Finished,18.0,dry,mixed,2014-07-27,5.0,1:26.087,1:24.249,1:23.909,3
2014,11,Hungarian Grand Prix,Hungaroring,Hungary,Hamilton,Lewis Hamilton,Mercedes,22,3,Finished,15.0,dry,mixed,2014-07-27,21.0,,,,19
2014,11,Hungarian Grand Prix,Hungaroring,Hungary,Rosberg,Nico Rosberg,Mercedes,1,4,Finished,12.0,dry,mixed,2014-07-27,1.0,1:25.227,1:23.310,1:22.715,-3
2014,11,Hungarian Grand Prix,Hungaroring,Hungary,Massa,Felipe Massa,Williams,6,5,Finished,10.0,dry,mixed,2014-07-27,6.0,1:26.592,1:24.030,1:24.223,1
2014,11,Hungarian Grand Prix,Hungaroring,Hungary,Räikkönen,Kimi Räikkönen,Ferrari,16,6,Finished,8.0,dry,mixed,2014-07-27,17.0,1:26.792,,,10
